gene,driver_score,evidence_count,gene_category,category_multiplier,geneWeight_norm,geneWeight_raw,DREM_norm,DREM_raw,DREM_trajectories,dynamic_norm,dynamic_qval,dynamic_log2fc,dynamic_track_count,dynamic_direction,network_norm,is_HC_marker,is_MFVS_driver,rank
GAB2,0.219618,3,other,1.0,0.3643,0.700751,0.0,0.0,0,0.198,0.0,0.5311,5,increasing,0.1434,False,False,196
MED12L,0.219305,3,other,1.0,0.3531,0.679337,0.0,0.0,0,0.2591,0.0,0.9024,3,increasing,0.0632,False,False,197
MED13L,0.218912,3,other,1.0,0.3699,0.71145,0.0,0.0,0,0.203,0.0,0.5476,5,increasing,0.1045,False,False,198
CDKAL1,0.217871,3,other,1.0,0.3575,0.687838,0.0,0.0,0,0.2234,0.0,0.7413,3,increasing,0.1036,False,False,199
SNX9,0.217702,3,other,1.0,0.3861,0.742305,0.0,0.0,0,0.1591,0.0,0.4082,5,increasing,0.1167,False,False,200
CDC42SE2,0.217667,3,other,1.0,0.3486,0.670853,0.0,0.0,0,0.233,0.0,0.6509,5,increasing,0.1181,False,False,201
HDAC8,0.217231,4,other,1.0,0.3053,0.588069,0.029,70.757,81,0.1402,0.0,0.4163,3,increasing,0.315,False,True,202
ATG7,0.217176,3,other,1.0,0.3669,0.705743,0.0,0.0,0,0.1683,0.0,0.4363,5,increasing,0.1701,False,False,203
ST8SIA6,0.216881,3,other,1.0,0.3534,0.679969,0.0,0.0,0,0.2349,0.0,0.881,2,increasing,0.0881,False,False,204
EIF4G3,0.216441,3,other,1.0,0.3561,0.685037,0.0,0.0,0,0.2075,0.0,0.6132,4,increasing,0.1284,False,False,205
GPX1,0.216011,3,other,1.0,0.3587,0.690102,0.0,0.0,0,0.1941,0.0,0.5644,4,increasing,0.1406,False,False,206
FOXN3,0.21503,3,other,1.0,0.338,0.650467,0.0,0.0,0,0.247,0.0,0.7671,4,increasing,0.109,False,False,207
RXRA,0.214659,2,other,1.0,0.0,0.0,0.6183,1273.3695,81,0.0,1.0,0.0,0,N/A,0.4987,False,True,208
HSPA1B,0.214031,3,other,1.0,0.4288,0.823915,0.0,0.0,0,0.0418,1.0807725194821936e-35,1.1658,5,decreasing,0.1469,False,False,209
FOXP1,0.213882,3,other,1.0,0.3662,0.704353,0.0,0.0,0,0.1802,0.0,0.5152,4,increasing,0.1191,False,False,210
HSPD1,0.213733,3,other,1.0,0.3333,0.641544,0.0,0.0,0,0.2082,0.0,0.6766,3,increasing,0.1935,False,False,211
INPP5D,0.213643,3,other,1.0,0.3382,0.650953,0.0,0.0,0,0.2454,0.0,0.6954,5,increasing,0.0986,False,False,212
E2F4,0.213378,2,tf,1.3,0.0,0.0,0.2975,618.779,81,0.0,1.0,0.0,0,N/A,0.8194,False,True,213
GPC5,0.213341,3,other,1.0,0.3386,0.651682,0.0,0.0,0,0.1951,0.0,0.7724,1,increasing,0.1949,False,False,214
CHRM3,0.212703,3,other,1.0,0.3429,0.659832,0.0,0.0,0,0.2551,0.0,0.986,2,increasing,0.0519,False,False,215
H2AFZ,0.212424,3,other,1.0,0.3472,0.668,0.0,0.0,0,0.1755,0.0,0.459,5,increasing,0.1914,False,False,216
ANKRD28,0.212022,3,other,1.0,0.3448,0.663563,0.0,0.0,0,0.2087,0.0,0.6789,3,increasing,0.1307,False,False,217
GSTP1,0.21193,3,other,1.0,0.3621,0.696576,0.0,0.0,0,0.1651,0.0,0.4632,4,increasing,0.1479,False,False,218
DENND4A,0.211924,3,other,1.0,0.3341,0.643106,0.0,0.0,0,0.2149,0.0,0.6412,4,increasing,0.1603,False,False,219
PDE4B,0.211173,3,other,1.0,0.3823,0.735031,0.0,0.0,0,0.116,0.0,0.334,3,increasing,0.1586,False,False,220
CNOT6L,0.211106,3,other,1.0,0.4513,0.866778,0.0,0.0,0,0.0008,9.494649593243116e-05,0.1487,5,increasing,0.1125,False,False,221
TFAP2C,0.2108,2,other,1.0,0.0,0.0,0.6268,1290.7015,81,0.0,1.0,0.0,0,N/A,0.4407,False,True,222
RPL36A,0.210634,3,ribosomal,0.55,0.6943,1.330738,0.0,0.0,0,0.2708,0.0,0.5839,9,increasing,0.1629,False,False,223
FAM172A,0.210429,3,other,1.0,0.3379,0.650347,0.0,0.0,0,0.2254,0.0,0.6814,4,increasing,0.1105,False,False,224
HLA-DQA1,0.209537,3,other,1.0,0.3659,0.703775,0.0,0.0,0,0.1798,0.0,0.6219,2,increasing,0.0817,False,False,225
PELI1,0.209512,3,other,1.0,0.4465,0.857691,0.0,0.0,0,0.0055,2.52856089383981e-13,0.2682,8,increasing,0.1077,False,False,226
NT5C2,0.209004,3,other,1.0,0.3498,0.673107,0.0,0.0,0,0.1898,0.0,0.549,4,increasing,0.1211,False,False,227
DLEU2,0.208967,3,other,1.0,0.3517,0.676746,0.0,0.0,0,0.1787,0.0,0.4688,5,increasing,0.1354,False,False,228
ZC3HAV1,0.20892,3,other,1.0,0.426,0.818502,0.0,0.0,0,0.0008,0.00017269801769699555,0.1476,7,increasing,0.1937,False,False,229
NCOA1,0.208873,3,other,1.0,0.3324,0.639922,0.0,0.0,0,0.1968,0.0,0.574,4,increasing,0.1755,False,False,230
BCL2,0.208381,3,other,1.0,0.4149,0.797386,0.0,0.0,0,0.0041,1.5036616003458402e-11,0.2484,7,increasing,0.2264,False,False,231
COTL1,0.208238,3,other,1.0,0.3773,0.725554,0.0,0.0,0,0.1117,0.0,0.2939,4,increasing,0.1604,False,False,232
NAALADL2,0.207877,3,other,1.0,0.3418,0.657861,0.0,0.0,0,0.2393,0.0,0.8112,3,increasing,0.0439,False,False,233
ARIH1,0.207756,3,other,1.0,0.3299,0.635053,0.0,0.0,0,0.2168,0.0,0.5943,5,increasing,0.1355,False,False,234
LYL1,0.207704,3,tf,1.56,0.2669,0.514689,0.0,0.0,0,0.0015,3.124965728749901e-07,0.19,4,decreasing,0.1399,False,False,235
MXD1,0.207168,3,tf,1.3,0.3249,0.625605,0.0,0.0,0,0.0008,3.1885264859069874e-05,0.1551,3,increasing,0.1474,False,False,236
DIAPH2,0.206644,3,other,1.0,0.3558,0.684455,0.0,0.0,0,0.1871,0.0,0.4955,5,increasing,0.0814,False,False,237
PICALM,0.206139,3,other,1.0,0.3501,0.673652,0.0,0.0,0,0.1702,0.0,0.4805,4,increasing,0.1332,False,False,238
MBD5,0.205917,3,other,1.0,0.3269,0.62931,0.0,0.0,0,0.2128,0.0,0.6331,4,increasing,0.1389,False,False,239
ERC1,0.205658,3,other,1.0,0.3321,0.639217,0.0,0.0,0,0.1927,0.0,0.6134,3,increasing,0.156,False,False,240
CTSD,0.204946,3,other,1.0,0.3483,0.67013,0.0,0.0,0,0.1907,0.0,0.5521,4,increasing,0.0887,False,False,241
ATP5PO,0.204898,2,other,1.0,0.4861,0.933269,0.0,0.0,0,0.0035,8.310751755105691e-12,0.3008,2,decreasing,0.0,False,False,242
KIF13A,0.204834,3,other,1.0,0.3363,0.647202,0.0,0.0,0,0.1963,0.0,0.5721,4,increasing,0.1246,False,False,243
TAOK3,0.204587,3,other,1.0,0.338,0.650582,0.0,0.0,0,0.1861,0.0,0.5357,4,increasing,0.1356,False,False,244
KLF1,0.204362,3,tf,1.56,0.2622,0.505716,0.0,0.0,0,0.0003,0.012246512445503201,0.2024,2,decreasing,0.1416,False,False,245
RFX3,0.204275,3,other,1.0,0.3265,0.62856,0.0,0.0,0,0.1962,0.0,0.5718,4,increasing,0.1587,False,False,246
ZNF804B,0.203967,3,other,1.0,0.3477,0.669133,0.0,0.0,0,0.2091,0.0,0.8467,1,increasing,0.0451,False,False,247
FBXL17,0.203623,3,other,1.0,0.3276,0.630712,0.0,0.0,0,0.1935,0.0,0.5623,4,increasing,0.1536,False,False,248
MYB,0.20269,3,tf,1.56,0.2593,0.500351,0.0,0.0,0,0.0004,0.00032138108264065786,0.1233,1,increasing,0.1431,False,False,249
PRDX2,0.202589,3,other,1.0,0.4158,0.799044,0.0,0.0,0,0.0031,4.375579809639847e-06,0.3783,8,decreasing,0.1724,False,False,250
ATXN1,0.202466,3,other,1.0,0.3344,0.643576,0.0,0.0,0,0.1656,0.0,0.4649,4,increasing,0.1719,False,False,251
IFITM3,0.202178,3,other,1.0,0.3467,0.667154,0.0,0.0,0,0.1699,0.0,0.4087,6,increasing,0.1114,False,False,252
NEK7,0.202018,3,other,1.0,0.3285,0.632454,0.0,0.0,0,0.199,0.0,0.6391,3,increasing,0.1243,False,False,253
RNF130,0.201749,3,other,1.0,0.3645,0.701085,0.0,0.0,0,0.1379,0.0,0.3456,5,increasing,0.1003,False,False,254
SOS1,0.20158,3,other,1.0,0.3377,0.64988,0.0,0.0,0,0.1733,0.0,0.5375,3,increasing,0.1354,False,False,255
BRAF,0.201495,3,other,1.0,0.3294,0.634177,0.0,0.0,0,0.1953,0.0,0.5223,5,increasing,0.1234,False,False,256
JMJD1C,0.201173,3,other,1.0,0.3379,0.650334,0.0,0.0,0,0.1749,0.0,0.4568,5,increasing,0.1275,False,False,257
FNDC3A,0.201125,3,other,1.0,0.3269,0.629287,0.0,0.0,0,0.1868,0.0,0.5899,3,increasing,0.1474,False,False,258
RPS2,0.200681,3,ribosomal,0.55,0.6356,1.218689,0.0,0.0,0,0.3039,0.0,0.5951,11,increasing,0.167,False,False,259
BCAS3,0.200669,3,other,1.0,0.3258,0.627152,0.0,0.0,0,0.1904,0.0,0.5509,4,increasing,0.1405,False,False,260
TYMP,0.199399,3,other,1.0,0.3558,0.684499,0.0,0.0,0,0.1103,0.0,0.3455,2,increasing,0.169,False,False,261
MAML2,0.19915,3,other,1.0,0.3527,0.678563,0.0,0.0,0,0.1217,0.0,0.3529,3,increasing,0.1563,False,False,262
COL24A1,0.198747,3,other,1.0,0.3327,0.640464,0.0,0.0,0,0.219,0.0,0.8021,2,increasing,0.0379,False,False,263
ARID2,0.198653,3,other,1.0,0.3174,0.611186,0.0,0.0,0,0.1803,0.0,0.5154,4,increasing,0.1758,False,False,264
DACH1,0.198584,3,other,1.0,0.336,0.646642,0.0,0.0,0,0.2068,0.0,0.6109,4,increasing,0.0478,False,False,265
UVRAG,0.198356,3,other,1.0,0.3291,0.633582,0.0,0.0,0,0.1682,0.0,0.4737,4,increasing,0.1503,False,False,266
KCNQ5,0.198332,3,other,1.0,0.3359,0.646491,0.0,0.0,0,0.1757,0.0,0.5469,3,increasing,0.108,False,False,267
FBXO11,0.19816,3,other,1.0,0.3223,0.620507,0.0,0.0,0,0.1797,0.0,0.5132,4,increasing,0.153,False,False,268
ZSWIM6,0.197828,3,other,1.0,0.327,0.629584,0.0,0.0,0,0.1733,0.0,0.452,5,increasing,0.1437,False,False,269
ATP5F1D,0.197291,2,other,1.0,0.4675,0.897734,0.0,0.0,0,0.0045,1.13464793116691e-14,0.2569,4,decreasing,0.0,False,False,270
AGPS,0.197235,3,other,1.0,0.3193,0.614846,0.0,0.0,0,0.1804,0.0,0.5651,3,increasing,0.1549,False,False,271
ARHGAP26,0.197231,3,other,1.0,0.3638,0.699753,0.0,0.0,0,0.1206,0.0,0.3207,4,increasing,0.0966,False,False,272
MAN1A1,0.196384,3,other,1.0,0.319,0.614265,0.0,0.0,0,0.1735,0.0,0.5383,3,increasing,0.1624,False,False,273
GPHN,0.196141,3,other,1.0,0.3242,0.624225,0.0,0.0,0,0.1764,0.0,0.5497,3,increasing,0.1333,False,False,274
ULK4,0.196014,3,other,1.0,0.3195,0.615191,0.0,0.0,0,0.1721,0.0,0.5332,3,increasing,0.1597,False,False,275
SNTB1,0.195732,3,other,1.0,0.3264,0.628395,0.0,0.0,0,0.199,0.0,0.6388,3,increasing,0.0758,False,False,276
PIK3CB,0.195688,3,other,1.0,0.333,0.64091,0.0,0.0,0,0.1981,0.0,0.5789,4,increasing,0.0509,False,False,277
VTI1A,0.195332,3,other,1.0,0.3205,0.61709,0.0,0.0,0,0.1681,0.0,0.4735,4,increasing,0.1575,False,False,278
NSMCE2,0.195242,3,other,1.0,0.3201,0.616343,0.0,0.0,0,0.1687,0.0,0.4756,4,increasing,0.1571,False,False,279
POU2F1,0.195173,3,other,1.0,0.3018,0.581505,0.0,0.0,0,0.1146,0.0,0.3292,3,increasing,0.3377,False,False,280
EIF4A1,0.19492,3,other,1.0,0.3398,0.654032,0.0,0.0,0,0.1356,0.0,0.367,4,decreasing,0.1415,False,False,281
KDM6A,0.194773,3,other,1.0,0.3294,0.634156,0.0,0.0,0,0.1565,0.0,0.4346,4,increasing,0.1399,False,False,282
ANTXR2,0.194773,3,other,1.0,0.3308,0.636738,0.0,0.0,0,0.1672,0.0,0.4705,4,increasing,0.1131,False,False,283
DYRK1A,0.194562,3,other,1.0,0.3169,0.610305,0.0,0.0,0,0.1726,0.0,0.4886,4,increasing,0.1559,False,False,284
ARID1B,0.194466,3,other,1.0,0.3296,0.634506,0.0,0.0,0,0.1625,0.0,0.4546,4,increasing,0.1244,False,False,285
AKT3,0.194401,3,other,1.0,0.3248,0.625311,0.0,0.0,0,0.2004,0.0,0.6446,3,increasing,0.0673,False,False,286
ZNF804A,0.194383,3,other,1.0,0.3086,0.594436,0.0,0.0,0,0.2369,0.0,0.8005,3,increasing,0.0589,False,False,287
TFAP2A,0.194287,2,other,1.0,0.0,0.0,0.5229,1078.8018,81,0.0,1.0,0.0,0,N/A,0.543,False,True,288
HMGB2,0.194099,3,other,1.0,0.4066,0.781481,0.0,0.0,0,0.0023,1.18717904914636e-05,0.3609,5,decreasing,0.1337,False,False,289
ZNF609,0.194034,3,other,1.0,0.3297,0.634598,0.0,0.0,0,0.2015,0.0,0.6491,3,increasing,0.0423,False,False,290
ATP5MD,0.194008,2,other,1.0,0.4596,0.882765,0.0,0.0,0,0.0046,3.5581211858544674e-11,0.3612,4,decreasing,0.0,False,False,291
DNAJC1,0.193859,3,other,1.0,0.3267,0.628938,0.0,0.0,0,0.1398,0.0,0.4151,3,increasing,0.1759,False,False,292
MAPK14,0.193806,3,other,1.0,0.3301,0.635359,0.0,0.0,0,0.1391,0.0,0.3781,4,increasing,0.1635,False,False,293
PDE3B,0.193619,3,other,1.0,0.4181,0.8035,0.0,0.0,0,0.0003,0.002719545312597298,0.1302,3,increasing,0.087,False,False,294
ATP2C1,0.193604,3,other,1.0,0.3178,0.61205,0.0,0.0,0,0.1902,0.0,0.6035,3,increasing,0.1082,False,False,295
MECOM,0.193515,3,other,1.0,0.3183,0.612926,0.0,0.0,0,0.1698,0.0,0.6456,1,increasing,0.1465,False,False,296
AFF1,0.193485,3,other,1.0,0.3161,0.608661,0.0,0.0,0,0.1712,0.0,0.5297,3,increasing,0.1522,False,False,297
HNF4G,0.193197,2,other,1.0,0.0,0.0,0.6206,1278.1012,81,0.0,1.0,0.0,0,N/A,0.2885,False,True,298
ITPR2,0.193173,3,other,1.0,0.3229,0.62178,0.0,0.0,0,0.1746,0.0,0.5426,3,increasing,0.1152,False,False,299
MTRNR2L8,0.193034,3,mitochondrial,0.7,0.4804,0.922308,0.0,0.0,0,0.2401,0.0,0.5773,7,increasing,0.1054,False,False,300
TRPS1,0.192834,3,other,1.0,0.3203,0.616739,0.0,0.0,0,0.1883,0.0,0.5434,4,increasing,0.0953,False,False,301
ANGPT1,0.192609,3,other,1.0,0.3184,0.613086,0.0,0.0,0,0.2014,0.0,0.719,2,increasing,0.0746,False,False,302
LPP,0.19256,3,other,1.0,0.3229,0.621733,0.0,0.0,0,0.1737,0.0,0.4925,4,increasing,0.1115,False,False,303
PDZD2,0.192532,3,other,1.0,0.3313,0.637829,0.0,0.0,0,0.1937,0.0,0.6836,2,increasing,0.0375,False,False,304
KLF4,0.192434,2,tf,1.3,0.327,0.629549,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.1017,False,False,305
BCL11B,0.192298,2,tf,1.56,0.2749,0.530018,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.0745,False,False,306
ALCAM,0.192047,3,other,1.0,0.3137,0.604099,0.0,0.0,0,0.1578,0.0,0.5286,2,increasing,0.1756,False,False,307
PRF1,0.192042,3,other,1.0,0.4223,0.811474,0.0,0.0,0,0.0038,2.076431619239353e-12,0.304,2,increasing,0.0491,False,False,308
DENND1A,0.191946,3,other,1.0,0.3332,0.641424,0.0,0.0,0,0.1518,0.0,0.3864,5,increasing,0.1084,False,False,309
QKI,0.191914,3,other,1.0,0.3305,0.636292,0.0,0.0,0,0.1516,0.0,0.4572,3,increasing,0.1192,False,False,310
CTSB,0.191833,3,other,1.0,0.3344,0.643649,0.0,0.0,0,0.1428,0.0,0.4681,2,decreasing,0.1208,False,False,311
SCMH1,0.191562,3,other,1.0,0.3173,0.6111,0.0,0.0,0,0.1765,0.0,0.5498,3,increasing,0.1192,False,False,312
NLK,0.191389,3,other,1.0,0.3182,0.612739,0.0,0.0,0,0.1709,0.0,0.483,4,increasing,0.1252,False,False,313
FNIP1,0.191309,3,other,1.0,0.3159,0.608311,0.0,0.0,0,0.1752,0.0,0.4976,4,increasing,0.1253,False,False,314
SUPT3H,0.191087,3,other,1.0,0.3185,0.613378,0.0,0.0,0,0.1672,0.0,0.5146,3,increasing,0.1285,False,False,315
CAMK1D,0.191053,3,other,1.0,0.3232,0.62236,0.0,0.0,0,0.175,0.0,0.5442,3,increasing,0.0939,False,False,316
EHBP1,0.190774,3,other,1.0,0.3213,0.618609,0.0,0.0,0,0.1852,0.0,0.5836,3,increasing,0.0789,False,False,317
KHDRBS2,0.19067,3,other,1.0,0.3108,0.598677,0.0,0.0,0,0.2084,0.0,0.8429,1,increasing,0.0733,False,False,318
TRAPPC9,0.190636,3,other,1.0,0.3219,0.61976,0.0,0.0,0,0.1521,0.0,0.4587,3,increasing,0.1414,False,False,319
NRIP1,0.190536,3,other,1.0,0.304,0.585607,0.0,0.0,0,0.1711,0.0,0.5294,3,increasing,0.1739,False,False,320
STAT4,0.190252,3,tf,1.3,0.3022,0.582243,0.0,0.0,0,0.0042,1.2768963048963387e-14,0.2817,2,increasing,0.1131,False,False,321
SLC39A11,0.190243,3,other,1.0,0.3293,0.633952,0.0,0.0,0,0.1579,0.0,0.4392,4,increasing,0.0964,False,False,322
SAT1,0.189827,3,other,1.0,0.3562,0.685346,0.0,0.0,0,0.0022,1.0067677794882099e-08,0.2151,4,increasing,0.2964,False,False,323
CPNE8,0.189797,3,other,1.0,0.3176,0.611549,0.0,0.0,0,0.153,0.0,0.4622,3,increasing,0.1491,False,False,324
TET2,0.189719,3,other,1.0,0.3261,0.627893,0.0,0.0,0,0.1525,0.0,0.4212,4,increasing,0.1152,False,False,325
SBF2,0.189703,3,other,1.0,0.3211,0.618298,0.0,0.0,0,0.162,0.0,0.495,3,increasing,0.1162,False,False,326
AGTPBP1,0.189547,3,other,1.0,0.3244,0.624526,0.0,0.0,0,0.1582,0.0,0.4403,4,increasing,0.1091,False,False,327
ANKRD17,0.189209,3,other,1.0,0.3152,0.607034,0.0,0.0,0,0.1574,0.0,0.4783,3,increasing,0.1443,False,False,328
XYLT1,0.188992,3,other,1.0,0.3219,0.61976,0.0,0.0,0,0.1784,0.0,0.5571,3,increasing,0.0738,False,False,329
TUBB,0.18899,3,other,1.0,0.3731,0.71755,0.0,0.0,0,0.0029,9.048357126120755e-09,0.2898,4,increasing,0.2199,False,False,330
RPS29,0.188989,3,ribosomal,0.55,0.6946,1.331429,0.0,0.0,0,0.0449,1.5243079521917975e-35,0.8151,11,decreasing,0.2553,False,False,331
COG5,0.188793,3,other,1.0,0.3191,0.614386,0.0,0.0,0,0.1565,0.0,0.475,3,increasing,0.127,False,False,332
RPL7,0.188607,3,ribosomal,0.55,0.7222,1.38405,0.0,0.0,0,0.0224,1.0455656214123266e-23,0.6936,8,decreasing,0.1838,False,False,333
EREG,0.188571,3,other,1.0,0.3316,0.638279,0.0,0.0,0,0.1457,0.0,0.3991,4,increasing,0.0966,False,False,334
ZCCHC7,0.188346,3,other,1.0,0.3223,0.620532,0.0,0.0,0,0.1397,0.0,0.4148,3,increasing,0.1436,False,False,335
DAPK1,0.188312,3,other,1.0,0.3199,0.615907,0.0,0.0,0,0.1589,0.0,0.5331,2,increasing,0.1148,False,False,336
CD74,0.187804,3,other,1.0,0.3961,0.761538,0.0,0.0,0,0.0064,5.823228609553517e-16,0.2926,6,increasing,0.11,False,False,337
GMDS,0.187654,3,other,1.0,0.3177,0.611785,0.0,0.0,0,0.1579,0.0,0.4801,3,increasing,0.1192,False,False,338
INVS,0.187044,3,other,1.0,0.3146,0.605883,0.0,0.0,0,0.1544,0.0,0.4674,3,increasing,0.1331,False,False,339
MEGF9,0.186619,3,other,1.0,0.3284,0.632141,0.0,0.0,0,0.1202,0.0,0.3478,3,increasing,0.1427,False,False,340
ITFG1,0.186555,3,other,1.0,0.3112,0.599344,0.0,0.0,0,0.1384,0.0,0.4102,3,increasing,0.1743,False,False,341
TOX,0.186455,3,other,1.0,0.3214,0.618752,0.0,0.0,0,0.1692,0.0,0.5763,2,increasing,0.0712,False,False,342
ATP2B1,0.186382,3,other,1.0,0.3377,0.649872,0.0,0.0,0,0.146,0.0,0.4002,4,increasing,0.0518,False,False,343
TLE5,0.186189,2,other,1.0,0.4427,0.850406,0.0,0.0,0,0.0012,4.615521192217598e-05,0.2549,3,decreasing,0.0,False,False,344
SYK,0.186,3,other,1.0,0.3232,0.622355,0.0,0.0,0,0.1471,0.0,0.3454,6,increasing,0.1038,False,False,345
TUBA1B,0.185877,3,other,1.0,0.3716,0.714699,0.0,0.0,0,0.0023,7.166401760215638e-07,0.2478,7,increasing,0.1987,False,False,346
CDK14,0.185849,3,other,1.0,0.3156,0.60768,0.0,0.0,0,0.1649,0.0,0.4259,5,increasing,0.0975,False,False,347
SERPINB1,0.185826,3,other,1.0,0.3814,0.733438,0.0,0.0,0,0.0037,2.525942418193002e-13,0.2502,3,increasing,0.1562,False,False,348
PRKCE,0.185613,3,other,1.0,0.3124,0.601556,0.0,0.0,0,0.1386,0.0,0.4519,2,increasing,0.1608,False,False,349
ITGA9,0.185422,3,other,1.0,0.3207,0.617495,0.0,0.0,0,0.1708,0.0,0.6508,1,increasing,0.0612,False,False,350
ABCC4,0.185419,3,other,1.0,0.3147,0.6061,0.0,0.0,0,0.1493,0.0,0.4488,3,increasing,0.1281,False,False,351
RUNX2,0.185417,3,tf,1.3,0.2906,0.56003,0.0,0.0,0,0.003,5.968321898899222e-12,0.253,2,increasing,0.1281,False,False,352
HERC1,0.185354,3,other,1.0,0.3139,0.604579,0.0,0.0,0,0.1512,0.0,0.4557,3,increasing,0.1268,False,False,353
CDK19,0.185266,3,other,1.0,0.309,0.59511,0.0,0.0,0,0.1428,0.0,0.3898,4,increasing,0.1628,False,False,354
MCTP2,0.185214,3,other,1.0,0.3183,0.612917,0.0,0.0,0,0.1859,0.0,0.5351,4,increasing,0.0387,False,False,355
SIL1,0.185026,3,other,1.0,0.3136,0.603986,0.0,0.0,0,0.159,0.0,0.484,3,increasing,0.1096,False,False,356
RALGAPA2,0.184928,3,other,1.0,0.3193,0.614873,0.0,0.0,0,0.1527,0.0,0.4219,4,increasing,0.0986,False,False,357
PLEKHA5,0.18486,3,other,1.0,0.3116,0.600051,0.0,0.0,0,0.1722,0.0,0.5334,3,increasing,0.0899,False,False,358
FAM13A,0.184805,3,other,1.0,0.3974,0.763851,0.0,0.0,0,0.0044,6.795279263322339e-16,0.2951,1,increasing,0.0819,False,False,359
CREB5,0.184736,2,tf,1.3,0.284,0.547446,0.0,0.0,0,0.0,1.0,0.0,0,N/A,0.2173,False,False,360
SUMF1,0.184602,3,other,1.0,0.3163,0.609003,0.0,0.0,0,0.1411,0.0,0.4196,3,increasing,0.131,False,False,361
KLRB1,0.184452,3,other,1.0,0.4119,0.791704,0.0,0.0,0,0.0009,0.0006679767965318389,0.2622,3,decreasing,0.0273,False,False,362
SCFD2,0.184258,3,other,1.0,0.3163,0.609085,0.0,0.0,0,0.1493,0.0,0.4488,3,increasing,0.1113,False,False,363
FRY,0.183699,3,other,1.0,0.3216,0.619201,0.0,0.0,0,0.1606,0.0,0.448,4,increasing,0.0625,False,False,364
S100A12,0.183449,3,other,1.0,0.4014,0.771616,0.0,0.0,0,0.0086,2.8180048102863417e-13,0.612,4,decreasing,0.0449,False,False,365
DUSP1,0.183286,3,other,1.0,0.3684,0.708632,0.0,0.0,0,0.0064,3.6860413711213946e-13,0.369,6,increasing,0.1798,False,False,366
PPP3CA,0.183199,3,other,1.0,0.3147,0.605977,0.0,0.0,0,0.1243,0.0,0.3068,5,increasing,0.1581,False,False,367
CENPP,0.183181,3,other,1.0,0.3106,0.598159,0.0,0.0,0,0.1271,0.0,0.3711,3,increasing,0.1688,False,False,368
PPM1H,0.182911,3,other,1.0,0.3111,0.599107,0.0,0.0,0,0.1524,0.0,0.4598,3,increasing,0.1138,False,False,369
COMMD10,0.182754,3,other,1.0,0.3089,0.594921,0.0,0.0,0,0.1444,0.0,0.4311,3,increasing,0.1372,False,False,370
ELL2,0.182638,3,other,1.0,0.3122,0.601243,0.0,0.0,0,0.1346,0.0,0.3968,3,increasing,0.1425,False,False,371
PREX2,0.182463,3,other,1.0,0.316,0.608482,0.0,0.0,0,0.1683,0.0,0.6384,1,increasing,0.0583,False,False,372
STON2,0.182309,3,other,1.0,0.3172,0.610728,0.0,0.0,0,0.1658,0.0,0.5094,3,increasing,0.0571,False,False,373
BAZ2B,0.182298,3,other,1.0,0.3226,0.621117,0.0,0.0,0,0.1298,0.0,0.3489,4,increasing,0.1073,False,False,374
RFX7,0.182251,3,other,1.0,0.3004,0.578725,0.0,0.0,0,0.1802,0.0,0.5643,3,increasing,0.0948,False,False,375
TNS3,0.182161,3,other,1.0,0.3097,0.596518,0.0,0.0,0,0.125,0.0,0.3996,2,increasing,0.1672,False,False,376
L3MBTL4,0.182123,3,other,1.0,0.3162,0.608874,0.0,0.0,0,0.1678,0.0,0.5703,2,increasing,0.0554,False,False,377
NANOG,0.181792,2,other,1.0,0.0,0.0,0.5054,1042.9821,81,0.0,1.0,0.0,0,N/A,0.4679,False,True,378
PADI4,0.181547,3,other,1.0,0.3152,0.606941,0.0,0.0,0,0.1678,0.0,0.5168,3,increasing,0.0542,False,False,379
HBD,0.181438,3,hemoglobin,0.45,0.7372,1.412686,0.0,0.0,0,0.3333,2.089664108374949e-146,2.0268,10,decreasing,0.05,False,False,380
HLA-DRB1,0.181325,3,other,1.0,0.4016,0.772022,0.0,0.0,0,0.0039,2.2460615056729692e-08,0.3213,8,increasing,0.0341,False,False,381
NF1,0.180945,3,other,1.0,0.3048,0.587203,0.0,0.0,0,0.1228,0.0,0.3566,3,increasing,0.18,False,False,382
SDCCAG8,0.180323,3,other,1.0,0.3019,0.581697,0.0,0.0,0,0.1401,0.0,0.4162,3,increasing,0.1512,False,False,383
SOCS2,0.180038,3,other,1.0,0.3006,0.579191,0.0,0.0,0,0.1277,0.0,0.4101,2,increasing,0.1787,False,False,384
SGK3,0.179995,3,other,1.0,0.3109,0.598793,0.0,0.0,0,0.1502,0.0,0.4522,3,increasing,0.0922,False,False,385
ATP5MPL,0.179655,2,other,1.0,0.3765,0.724127,0.0,0.0,0,0.1024,0.0,0.2896,3,decreasing,0.0,False,False,386
PRR16,0.179478,3,other,1.0,0.3162,0.608848,0.0,0.0,0,0.15,0.0,0.5529,1,increasing,0.067,False,False,387
PHLPP1,0.179418,3,other,1.0,0.3081,0.593371,0.0,0.0,0,0.1374,0.0,0.3728,4,increasing,0.124,False,False,388
BTBD9,0.179355,3,other,1.0,0.3144,0.605517,0.0,0.0,0,0.1391,0.0,0.4127,3,increasing,0.0945,False,False,389
PPP1R16B,0.179352,3,other,1.0,0.314,0.604666,0.0,0.0,0,0.1335,0.0,0.4319,2,increasing,0.1076,False,False,390
